RecordId,RecordType,Type,SubType,Category,Task,TaskStatus,SLADesc,DUE,FIrstPlanReviewedDate
16-07669,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,07/26/2016,07/22/2016
16-07669,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,07/26/2016,07/20/2016
16-07670,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/14/2016,07/12/2016
16-07672,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/14/2016,07/12/2016
16-07673,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/14/2016,07/14/2016
16-07679,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/14/2016,07/13/2016
16-07679,Res: Alterations,Residential,Existing Building,Alterations,Zoning Review,Approved with Conditions,Res. Waiver - 2 Days,07/14/2016,07/19/2016
16-07681,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/14/2016,07/19/2016
16-07681,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved with Conditions,Res. Waiver - 2 Days,07/14/2016,07/20/2016
16-07682,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved with Conditions,Small Comm - 10 Days,07/26/2016,07/22/2016
16-07682,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,07/26/2016,07/21/2016
16-07683,Res: Mod SFD,Residential,New Building,Modular SFD,Addressing,Approved - No Fees,Res. Waiver - 2 Days,07/14/2016,07/19/2016
16-07683,Res: Mod SFD,Residential,New Building,Modular SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/14/2016,07/14/2016
16-07686,Com: Misc. Structure,Commercial,Accessory Structure,Other,Building Review,Approved with Conditions,Std Level I Comm  - 21 Days,08/10/2016,08/03/2016
16-07686,Com: Misc. Structure,Commercial,Accessory Structure,Other,Fire Review,Approved,Std Level I Comm  - 21 Days,08/10/2016,07/26/2016
16-07688,Com: Misc. Structure,Commercial,Accessory Structure,Other,Building Review,Approved,Small Comm - 10 Days,07/26/2016,07/15/2016
16-07688,Com: Misc. Structure,Commercial,Accessory Structure,Other,Fire Review,Approved,Small Comm - 10 Days,07/26/2016,07/14/2016
16-07688,Com: Misc. Structure,Commercial,Accessory Structure,Other,Zoning Review,Approved,Small Comm - 10 Days,07/26/2016,07/14/2016
16-07690,Res:Addition,Residential,Existing Building,Addition,Building Review,Approved with Conditions,Residential - 10 Days,07/26/2016,07/22/2016
16-07690,Res:Addition,Residential,Existing Building,Addition,Zoning Review,Approved,Residential - 10 Days,07/26/2016,07/14/2016
16-07693,Com: Misc. Structure,Commercial,Accessory Structure,Other,Building Review,Approved,Small Comm - 10 Days,07/26/2016,07/22/2016
16-07693,Com: Misc. Structure,Commercial,Accessory Structure,Other,Fire Review,Approved,Small Comm - 10 Days,07/26/2016,07/29/2016
16-07694,Com: Alterations,Commercial,Existing Building,Alterations,Addressing,Approved - No Fees,Small Comm - 10 Days,07/26/2016,07/25/2016
16-07694,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,07/26/2016,07/22/2016
16-07694,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Hold for Revision,Small Comm - 10 Days,07/26/2016,07/21/2016
16-07696,Com: Alterations,Commercial,Existing Building,Alterations,Addressing,Approved - No Fees,Small Comm - 10 Days,07/26/2016,07/25/2016
16-07696,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,07/26/2016,07/22/2016
16-07696,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,07/26/2016,07/19/2016
16-07711,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/15/2016,07/14/2016
16-07715,Com:Addition,Commercial,Existing Building,Addition,Building Review,Hold for Revision,Std Level I Comm  - 21 Days,08/11/2016,07/20/2016
16-07715,Com:Addition,Commercial,Existing Building,Addition,Fire Review,Approved,Std Level I Comm  - 21 Days,08/11/2016,07/18/2016
16-07724,Com: Misc. Structure,Commercial,Accessory Structure,Other,Building Review,Approved,Std Level I Comm  - 21 Days,08/11/2016,08/08/2016
16-07724,Com: Misc. Structure,Commercial,Accessory Structure,Other,Fire Review,Approved,Std Level I Comm  - 21 Days,08/11/2016,07/20/2016
16-07724,Com: Misc. Structure,Commercial,Accessory Structure,Other,Zoning Review,Approved,Std Level I Comm  - 21 Days,08/11/2016,07/18/2016
16-07727,Res:Addition,Residential,Existing Building,Addition,Building Review,Approved,Residential - 10 Days,07/27/2016,07/22/2016
16-07727,Res:Addition,Residential,Existing Building,Addition,Zoning Review,Approved with Conditions,Residential - 10 Days,07/27/2016,07/21/2016
16-07729,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved with Conditions,Small Comm - 10 Days,07/27/2016,07/25/2016
16-07729,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,07/27/2016,07/25/2016
16-07729,Com: Alterations,Commercial,Existing Building,Alterations,Zoning Review,Hold for Revision,Small Comm - 10 Days,07/27/2016,07/25/2016
16-07740,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Approved with Conditions,Residential - 10 Days,07/27/2016,07/25/2016
16-07740,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved with Conditions,Residential - 10 Days,07/27/2016,07/20/2016
16-07748,Res: Retaining Wall,Residential,Accessory Structure,Retaining Wall,Building Review,Approved,Residential - 10 Days,07/27/2016,07/25/2016
16-07748,Res: Retaining Wall,Residential,Accessory Structure,Retaining Wall,Zoning Review,Approved,Residential - 10 Days,07/27/2016,07/14/2016
16-07762,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/18/2016,07/14/2016
16-07765,Res: Solar,Residential,Accessory Structure,Solar Array,Building Review,Approved with Conditions,Residential - 10 Days,07/28/2016,07/25/2016
16-07775,Mfg. Home in Park,Residential,Manufactured Home,Existing Park,Building Review,Approved,Res. Waiver - 2 Days,07/18/2016,07/14/2016
16-07778,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Approved with Conditions,Residential - 10 Days,07/28/2016,08/01/2016
16-07778,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Residential - 10 Days,07/28/2016,07/20/2016
16-07780,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/18/2016,07/15/2016
16-07782,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Residential - 10 Days,07/28/2016,07/19/2016
16-07783,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Residential - 10 Days,07/28/2016,07/15/2016
16-07783,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Residential - 10 Days,07/28/2016,07/19/2016
16-07830,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,07/29/2016,07/21/2016
16-07830,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,07/29/2016,07/19/2016
16-07843,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/19/2016,07/18/2016
16-07844,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Hold for Revision,Residential - 10 Days,07/29/2016,07/26/2016
16-07844,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved,Residential - 10 Days,07/29/2016,07/18/2016
16-07850,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Approved with Conditions,Residential - 10 Days,08/01/2016,07/28/2016
16-07850,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved,Residential - 10 Days,08/01/2016,07/20/2016
16-07855,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/20/2016,07/19/2016
16-07857,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Addressing,Approved - No Fees,Res. Waiver - 2 Days,07/20/2016,07/19/2016
16-07857,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/20/2016,07/19/2016
16-07862,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Residential - 10 Days,08/01/2016,07/19/2016
16-07862,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Residential - 10 Days,08/01/2016,07/21/2016
16-07864,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/20/2016,07/19/2016
16-07864,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved,Res. Waiver - 2 Days,07/20/2016,07/22/2016
16-07901,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,08/02/2016,07/28/2016
16-07901,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,08/02/2016,07/20/2016
16-07904,Res: New SFD,Residential,New Building,SFD,Building Review,Approved with Conditions,Residential - 10 Days,08/02/2016,07/29/2016
16-07910,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/21/2016,07/20/2016
16-07910,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Res. Waiver - 2 Days,07/21/2016,08/02/2016
16-07912,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/21/2016,07/20/2016
16-07912,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved with Conditions,Res. Waiver - 2 Days,07/21/2016,08/02/2016
16-07913,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/21/2016,07/19/2016
16-07913,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved,Res. Waiver - 2 Days,07/21/2016,07/20/2016
16-07919,Com: Reroof,Commercial,Existing Building,Reroof,Building Review,Approved,Quick Touch - 3 Days,07/22/2016,07/19/2016
16-07923,Res: New SFD,Residential,New Building,SFD,Addressing,Approved - No Fees,Res. Waiver - 2 Days,07/21/2016,07/27/2016
16-07923,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/21/2016,07/20/2016
16-07938,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/22/2016,07/20/2016
16-07960,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Residential - 10 Days,08/03/2016,07/21/2016
16-07961,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,08/03/2016,07/29/2016
16-07961,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,08/03/2016,07/21/2016
16-07964,Res: Duplex,Residential,New Building,Duplex,Building Review,Approved with Conditions,Residential - 10 Days,08/03/2016,08/19/2016
16-07972,Res: Duplex,Residential,New Building,Duplex,Building Review,Approved with Conditions,Residential - 10 Days,08/03/2016,08/19/2016
16-07982,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/25/2016,07/21/2016
16-07982,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved with Conditions,Res. Waiver - 2 Days,07/25/2016,07/22/2016
16-07993,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,08/04/2016,08/02/2016
16-07993,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,08/04/2016,07/21/2016
16-08004,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/26/2016,07/22/2016
16-08004,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved,Res. Waiver - 2 Days,07/26/2016,07/26/2016
16-08012,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Approved,Residential - 10 Days,08/05/2016,08/02/2016
16-08018,Com: Alter & Add,Commercial,Existing Building,Alterations w Addition,Addressing,Approved - No Fees,Small Comm - 10 Days,08/05/2016,08/09/2016
16-08018,Com: Alter & Add,Commercial,Existing Building,Alterations w Addition,Building Review,Approved,Small Comm - 10 Days,08/05/2016,08/03/2016
16-08018,Com: Alter & Add,Commercial,Existing Building,Alterations w Addition,Fire Review,Approved,Small Comm - 10 Days,08/05/2016,07/25/2016
16-08018,Com: Alter & Add,Commercial,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Small Comm - 10 Days,08/05/2016,07/27/2016
16-08044,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Building Review,Hold for Revision,Std Level II or III Comm - 45 Days,09/26/2016,08/23/2016
16-08044,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Fire Review,Approved,Std Level II or III Comm - 45 Days,09/26/2016,07/28/2016
16-08049,Com: Retaining Wall,Commercial,Accessory Structure,Retaining Wall,Building Review,Approved,Small Comm - 10 Days,08/08/2016,07/26/2016
16-08060,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/27/2016,07/26/2016
16-08060,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved with Conditions,Res. Waiver - 2 Days,07/27/2016,07/26/2016
16-08062,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/27/2016,07/26/2016
16-08068,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,07/27/2016,07/26/2016
16-08069,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Approved with Conditions,Residential - 10 Days,08/09/2016,08/02/2016
16-08078,Mfg. Home in Park,Residential,Manufactured Home,Existing Park,Building Review,Approved,Quick Touch - 3 Days,07/29/2016,07/26/2016
16-08080,Mfg. Home in Park,Residential,Manufactured Home,Existing Park,Building Review,Approved,Quick Touch - 3 Days,07/29/2016,07/26/2016
16-08088,Res:Addition,Residential,Existing Building,Addition,Building Review,Disapproved,Res. Waiver - 2 Days,07/28/2016,07/26/2016
16-08088,Res:Addition,Residential,Existing Building,Addition,Zoning Review,Approved,Res. Waiver - 2 Days,07/28/2016,07/28/2016
16-08094,Com: Misc. Structure,Commercial,Accessory Structure,Other,Building Review,Hold for Revision,Quick Touch - 3 Days,07/29/2016,11/21/2016
16-08094,Com: Misc. Structure,Commercial,Accessory Structure,Other,Zoning Review,Approved,Quick Touch - 3 Days,07/29/2016,08/05/2016
16-08103,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,08/09/2016,07/27/2016
16-08103,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,08/09/2016,07/27/2016
16-08109,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Approved,Residential - 10 Days,08/09/2016,08/02/2016
16-08111,Res: Mod SFD,Residential,New Building,Modular SFD,Building Review,Approved,Residential - 10 Days,08/09/2016,08/03/2016
16-08113,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,08/10/2016,07/27/2016
16-08113,Com: Alterations,Commercial,Existing Building,Alterations,Zoning Review,Hold for Revision,Small Comm - 10 Days,08/10/2016,08/04/2016
