SERV_PROV_CODE,B1_PER_ID1,B1_PER_ID2,B1_PER_ID3,B1_WORK_DESC,REC_DATE,REC_FUL_NAM,REC_STATUS
ASHEVILLE,16CAP,00000,0038Z,"RESIDENTIAL INTERIOR DEMO AND REMODEL OF LIVINGROOM, ENTRY HALL FRONT BEDROOM AND DINING ROOM, CREATE NEW BATHROOM, ADDING NEW HVAC SYSTEM FOR SUSAN ROACH;REMOVE EXISTING DECK, WILL NOT BE REPLACING BACK",2016-04-04 15:47:11.137,SSALYER,A
ASHEVILLE,16CAP,00000,00390,"RESIDENTIAL INTERIOR DEMO AND REMODEL OF LIVINGROOM, ENTRY HALL FRONT BEDROOM AND DINING ROOM, CREATE NEW BATHROOM, ADDING NEW HVAC SYSTEM FOR SUSAN ROACH;REMOVE EXISTING DECK, WILL NOT BE REPLACING BACK",2016-04-04 15:47:13.180,SSALYER,A
ASHEVILLE,16CAP,00000,00391,JOURNEYMAN TEST FOR APRIL 19TH,2016-04-04 15:53:06.207,MLIPE,A
ASHEVILLE,16CAP,00000,00392,BUILDING F -  REMOVE EXISTNG SHINGLE AND REPLACING WITH 30 YEAR ARCHITECTURAL SHINGLES,2016-04-04 16:00:29.610,GMISER,A
ASHEVILLE,16CAP,00000,00393,NEW HOME MAIN AND UPPER LEVEL WITH UNFINIHSED BASEMENT FOR BLANKE RESIDENCE,2016-04-04 16:06:44.083,KAKBAR,A
ASHEVILLE,16CAP,00000,00394,"REMODELING BATHROOM, REPLACING EXISTING FIXTURES",2016-04-04 16:11:56.993,GMISER,A
ASHEVILLE,16CAP,00000,00395,"REMODELING BATHROOM, REPLACING EXISTING FIXTURES",2016-04-04 16:16:05.983,GMISER,A
ASHEVILLE,16CAP,00000,00396,"REMODELING BATHROOM, REPLACING EXISTING FIXTURES",2016-04-04 16:16:08.530,GMISER,A
ASHEVILLE,16CAP,00000,00397,"MINOR SUBDIVISION FOR HERSHEL AND YVONNE WRIGHT, 2 LOTS",2016-04-04 16:31:49.200,KAKBAR,A
ASHEVILLE,16CAP,00000,00398,BUILDING K - REMOVE EXISTING SHINGLE AND INSTALL 30 YEAR ARCHITECTURAL SHINGLES,2016-04-04 16:50:30.400,GMISER,A
ASHEVILLE,16CAP,00000,00399,BUILDING J - REMOVE EXISTING SHINGLE AND INSTALL 30 YEAR ARCHITECTURAL SHINGLES,2016-04-04 17:00:23.347,GMISER,A
ASHEVILLE,16CAP,00000,0039A,"*REMODELING BATHROOM- FRAMING FOR NEW WINDOW; MOVING LOCATION OF TOILET AND VANITY, ADDING ANOTHER VANITY, ADDING/MOVING LIGHT LOCATIONS, ADDING RECEPTACLES FOR KATHERINE BROWN*",2016-04-04 17:05:38.827,ACARROLL,A
ASHEVILLE,16CAP,00000,0039B,Install 200 amp meter base panel combo for sign service located at entrance to parking lot and install customer furnished track lighting in sanctuary (2) 8 ft section wilt LED lamps. New lighting to utilize existing circuits.,2016-04-04 17:18:11.937,PUBLICUSER110,A
ASHEVILLE,16CAP,00000,0039C,"*FINISHING BASEMENT FOR NEW ACCESSORY APARTMENT- ADDING INSULATION, PARTITION WALLS, DRYWALL, ADDING FULL BATHROOM AND KITCHEN (WITH STOVE) FOR JASON KRATZER*",2016-04-04 17:28:38.183,ACARROLL,A
ASHEVILLE,16CAP,00000,0039D,Installing 2 ton mini split system. Electrician is running dedicated circuit.,2016-04-04 17:35:20.817,PUBLICUSER2436,A
ASHEVILLE,16CAP,00000,0039E,"*REMODELING BATHROOM- FRAMING FOR NEW WINDOW; MOVING LOCATION OF TOILET AND VANITY, ADDING ANOTHER VANITY, ADDING/MOVING LIGHT LOCATIONS, ADDING RECEPTACLES FOR KATHERINE BROWN*",2016-04-05 07:25:55.253,ACARROLL,A
ASHEVILLE,16CAP,00000,0039F,"*REMODELING BATHROOM- FRAMING FOR NEW WINDOW; MOVING LOCATION OF TOILET AND VANITY, ADDING ANOTHER VANITY, ADDING/MOVING LIGHT LOCATIONS, ADDING RECEPTACLES FOR KATHERINE BROWN*",2016-04-05 07:26:01.790,ACARROLL,A
ASHEVILLE,16CAP,00000,0039G,"*INSTALL BREAD OVEN, HOOD (STEAM) AND VENT ELECTRICAL, MECHANICAL, AND PLUMBING, PAINT AND COUNTERTOP CONSTRUCTION, ABC SUBMITTAL, OUTDOOR DINING IN EXISTING CASTENEA COURTYARD, OCCUPANCY FOR KAREN DONATELLI BAKERY AND CAFE (HAYWOOD STREET AND LOWER LEVEL), REF. 11-07185 FOR EXPIRED PERMIT*, REC OUTDOOR DINING/ENCROACHMENT SUBMITTAL FOR 2 TABLES AND 4 CHAIRS ON HAYWOOD STREET SIDEWALK.",2016-04-05 07:32:40.577,ACARROLL,A
ASHEVILLE,16CAP,00000,0039H,COMMERCIAL REROOF FOR OWNER PHILLIP POULOS;COMPLETE TEAR OFF AND REPLACE BACK WITH 2 LAYERS OF ISO INS MFS CARLISE;OWER IMPROVEMENT;,2016-04-05 08:22:18.113,SSALYER,A
ASHEVILLE,16CAP,00000,0039I,"REMOVE EXISTING SIGNS AND REPLACE BACK WITH 3 NEW ILLUMINATED CHANNEL LETTER  SIGNS FOR WILD BIRDS UNLIMITED;
EXISTING AWNING TO BE REMOVED, NO AWNING TO BE REPLACED BACK",2016-04-05 08:57:55.257,SSALYER,A
ASHEVILLE,16CAP,00000,0039J,"REMOVE EXISTING SIGNS AND REPLACE BACK WITH 3 NEW ILLUMINATED CHANNEL LETTER  SIGNS FOR WILD BIRDS UNLIMITED;
EXISTING AWNING TO BE REMOVED, NO AWNING TO BE REPLACED BACK",2016-04-05 09:01:30.767,SSALYER,A
ASHEVILLE,16CAP,00000,0039K,REPLACE EXISTING A/C CONDENSER,2016-04-05 09:06:00.410,PUBLICUSER82,A
ASHEVILLE,16CAP,00000,0039L,"INSTALL PARTITION WALLS AND A ""BARN DOORS"" IN IMAGING AREA. CHANGE JANITOR CLOSET IN PATIENT EXAM AREA. MOVE ELECTRIC, MECHANICAL AND CLOSE OFF EXISTING PLUMBING. NO NEW PLUBING, CAPPING SINK",2016-04-05 09:08:53.637,GMISER,A
ASHEVILLE,16CAP,00000,0039M,"INSTALL PARTITION WALLS AND A ""BARN DOORS"" IN IMAGING AREA. CHANGE JANITOR CLOSET IN PATIENT EXAM AREA. MOVE ELECTRIC, MECHANICAL AND CLOSE OFF EXISTING PLUMBING. NO NEW PLUBING, CAPPING SINK",2016-04-05 09:08:56.430,GMISER,A
ASHEVILLE,16CAP,00000,0039N,"INSTALL PARTITION WALLS AND A ""BARN DOORS"" IN IMAGING AREA. CHANGE JANITOR CLOSET IN PATIENT EXAM AREA. MOVE ELECTRIC, MECHANICAL AND CLOSE OFF EXISTING PLUMBING. NO NEW PLUBING, CAPPING SINK",2016-04-05 09:08:58.677,GMISER,A
ASHEVILLE,16CAP,00000,0039O,"INSTALL PARTITION WALLS AND A ""BARN DOORS"" IN IMAGING AREA. CHANGE JANITOR CLOSET IN PATIENT EXAM AREA. MOVE ELECTRIC, MECHANICAL AND CLOSE OFF EXISTING PLUMBING. NO NEW PLUBING, CAPPING SINK",2016-04-05 09:09:01.080,GMISER,A
ASHEVILLE,16CAP,00000,0039P,MINOR SUBDIVISION OF .34 ACRE FOR TOTAL NUMBER OF PROPOSED LOTS 2 FOR ERIN MCLAUGHLIN,2016-04-05 09:35:31.587,MLIPE,A
ASHEVILLE,16CAP,00000,0039Q,"ABC SUBMITTAL FOR THE RHU, INSPECTIONS COMPLETED UNDER REMODEL 15-10790",2016-04-05 09:37:05.070,ACARROLL,A
ASHEVILLE,16CAP,00000,0039R,*8X20 SHIPPING CONTAINER WITH ROOF FOR STORAGE (NO ELECTRICAL OR PLUMBING) FOR TRAIL WORK AT FRIENDS OF HOMINY CREEK GREENWAY FOR THE CITY OF ASHEVILLE*,2016-04-05 09:59:16.733,ACARROLL,A
ASHEVILLE,16CAP,00000,0039S,*8X20 SHIPPING CONTAINER WITH ROOF FOR STORAGE (NO ELECTRICAL OR PLUMBING) FOR TRAIL WORK AT FRIENDS OF HOMINY CREEK GREENWAY FOR THE CITY OF ASHEVILLE*,2016-04-05 10:01:35.597,ACARROLL,A
ASHEVILLE,16CAP,00000,0039T,CONSTRUCTION OF NEW TOWER FOR MISSION HOSPITAL,2016-04-05 10:19:46.963,ACARROLL,A
ASHEVILLE,16CAP,00000,0039U,ADD CONCRETE DRIVEWAY TO THE BACK OF THE HOUSE,2016-04-05 10:50:02.817,SSALYER,A
ASHEVILLE,16CAP,00000,0039V,Lighting retrofit-137 fixtures,2016-04-05 10:51:41.267,PUBLICUSER110,A
ASHEVILLE,16CAP,00000,0039W,Waiver - STICK BUILT NEW CONSTRUCTION OF SINGLE FAMILY HOME. REC AMENDMENT TO CHANGE ELECTRICAL CONTRACTOR,2016-04-05 10:53:53.400,GMISER,A
ASHEVILLE,16CAP,00000,0039X,REPLACING 60FT OF SEWER LINE FOR WILSON RESIDENCE,2016-04-05 10:58:03.737,MLIPE,A
ASHEVILLE,16CAP,00000,0039Y,To replace existing A/C and Evaporator Coil with a Trane 14 SEER 2 Ton A/C and matched evaporator coil connecting to existing Gas Furnace and duct system.,2016-04-05 11:04:08.470,PUBLICUSER123,A
ASHEVILLE,16CAP,00000,0039Z,REPLACE CONCRETE PAVERS WITH POURED CONCRETE SIDEWALK WITH H/C RAMPS AT EACH END FOR MISSION HEALTH SYSTEMS;,2016-04-05 11:07:58.477,SSALYER,A
ASHEVILLE,16CAP,00000,003A0,REPLACE CONCRETE PAVERS WITH POURED CONCRETE SIDEWALK WITH H/C RAMPS AT EACH END FOR MISSION HEALTH SYSTEMS;,2016-04-05 11:11:46.713,SSALYER,A
ASHEVILLE,16CAP,00000,003A1,"*INSTALL 23""X13"" HANGING SIGN, ATTACHED TO THE FRONT OF THE BUILDING FOR CELINE AND COMPANY CATERING ON BROADWAY*",2016-04-05 11:24:29.920,ACARROLL,A
ASHEVILLE,16CAP,00000,003A2,"*INSTALL 23""X13"" HANGING SIGN, ATTACHED TO THE FRONT OF THE BUILDING FOR CELINE AND COMPANY CATERING ON BROADWAY*",2016-04-05 11:27:04.130,ACARROLL,A
ASHEVILLE,16CAP,00000,003A3,Waiver - STICK BUILT NEW CONSTRUCTION OF SINGLE FAMILY HOME,2016-04-05 11:35:13.497,GMISER,A
ASHEVILLE,16CAP,00000,003A4,Waiver - STICK BUILT NEW CONSTRUCTION OF SINGLE FAMILY HOME,2016-04-05 11:35:15.427,GMISER,A
ASHEVILLE,16CAP,00000,003A5,Waiver - STICK BUILT NEW CONSTRUCTION OF SINGLE FAMILY HOME,2016-04-05 11:35:17.320,GMISER,A
ASHEVILLE,16CAP,00000,003A6,Waiver - STICK BUILT NEW CONSTRUCTION OF SINGLE FAMILY HOME,2016-04-05 11:35:19.137,GMISER,A
ASHEVILLE,16CAP,00000,003A7,Waiver - STICK BUILT NEW CONSTRUCTION OF SINGLE FAMILY HOME,2016-04-05 11:35:20.980,GMISER,A
ASHEVILLE,16CAP,00000,003A8,"*MOVE EXISTING BALLAST, REMOVE EPDM MEMBRANE, REUSE EXISTING INSULATION, INSTALL NEW FIRESTONE 60 MIL EPDM AND PROTECTION MAT, REDISTRIBUTE BALLAST, INSTALL NEW ES1 COMPLIANT METAL COPING FOR GERIATRIC PRACTICE MANAGEMENT INC.*",2016-04-05 11:48:07.327,ACARROLL,A
ASHEVILLE,16CAP,00000,003A9,STABILIZING BASEMENT WALL USING CARBON FIBER STRIPS,2016-04-05 12:11:50.010,GMISER,A
ASHEVILLE,16CAP,00000,003AA,"REPAIR AND REPLACE ELECTRICAL SUBM PANEL AND DAMAGED ELECTRICAL WIRING, REPLACE DAMAGED SHEET ROCK  BACK WITH NEW AND WALL STUDS FOR ASCOT POINT VILLAGE LLC",2016-04-05 12:27:00.867,SSALYER,A
ASHEVILLE,16CAP,00000,003AB,"REPAIR AND REPLACE ELECTRICAL SUBM PANEL AND DAMAGED ELECTRICAL WIRING, REPLACE DAMAGED SHEET ROCK  BACK WITH NEW AND WALL STUDS FOR ASCOT POINT VILLAGE LLC",2016-04-05 12:29:55.190,SSALYER,A
ASHEVILLE,16CAP,00000,003AC,"REPAIR AND REPLACE ELECTRICAL SUBM PANEL AND DAMAGED ELECTRICAL WIRING, REPLACE DAMAGED SHEET ROCK  BACK WITH NEW AND WALL STUDS FOR ASCOT POINT VILLAGE LLC",2016-04-05 12:29:57.507,SSALYER,A
ASHEVILLE,16CAP,00000,003AD,"WELLS, DAVID. GAS PIPE COOK STOVE FOR NATURAL GAS. NEED TO CLOSE OUT PERMIT 15-16199 ELECTRICAL PERMIT.",2016-04-05 13:01:13.693,ATESNER,A
ASHEVILLE,16CAP,00000,003AE,"REPAIR OF CRACKED OR DEGRADING BRICK MORTAR ON FRONT OF BUILDING FOR SAW VENTRUES-HAYWOOD LLC, OWNER IMPROVEMENTS;",2016-04-05 13:28:20.660,SSALYER,A
ASHEVILLE,16CAP,00000,003AF,"REPAIR OF CRACKED OR DEGRADING BRICK MORTAR ON FRONT OF BUILDING FOR SAW VENTRUES-HAYWOOD LLC, OWNER IMPROVEMENTS;",2016-04-05 13:33:32.603,SSALYER,A
ASHEVILLE,16CAP,00000,003AG,"Waiver - *FRAME NEW ROOF OVER EXISTING DECK, ADD LIGHTS AND CEILING FAN FOR MARIA STRAUSS*",2016-04-05 13:48:52.680,ACARROLL,A
ASHEVILLE,16CAP,00000,003AH,ABC SUBMITTAL FOR PROFESSIONAL SPORTS CATERING AT MCCORMICK FIELD,2016-04-05 13:51:24.327,SSALYER,A
ASHEVILLE,16CAP,00000,003AI,TEMPORARY BANNER "HARICUT SALE"  4/24/-4/29,2016-04-05 13:57:17.203,GMISER,A
ASHEVILLE,16CAP,00000,003AJ,"Waiver - *FRAME NEW ROOF OVER EXISTING DECK, ADD LIGHTS AND CEILING FAN FOR MARIA STRAUSS*",2016-04-05 13:59:06.973,ACARROLL,A
ASHEVILLE,16CAP,00000,003AK,TEMPORARY BANNER "HARICUT SALE"  4/24/-4/29,2016-04-05 14:06:57.840,GMISER,A
ASHEVILLE,16CAP,00000,003AL,Waiver - NEW SINGLE FAMILY HOME,2016-04-05 14:31:19.420,GMISER,A
ASHEVILLE,16CAP,00000,003AM,Waiver - NEW SINGLE FAMILY HOME,2016-04-05 14:38:29.067,GMISER,A
ASHEVILLE,16CAP,00000,003AN,Waiver - NEW SINGLE FAMILY HOME,2016-04-05 14:38:30.860,GMISER,A
ASHEVILLE,16CAP,00000,003AO,Waiver - NEW SINGLE FAMILY HOME,2016-04-05 14:38:32.640,GMISER,A
ASHEVILLE,16CAP,00000,003AP,Waiver - NEW SINGLE FAMILY HOME,2016-04-05 14:42:43.827,GMISER,A
ASHEVILLE,16CAP,00000,003AQ,"INSTALL A DOUBLE FACED NON ILLUMINATED SIGN, MASONRY STRUCTURE
REC AMENDMENT FOR ADDING ELECTRICAL ADDING GROUND MOUNTED LIGHT ON EACH SIDE OF SIGN;",2016-04-05 14:45:25.337,SSALYER,A
ASHEVILLE,16CAP,00000,003AR,MOVING IN NO WORK TO BE DONE,2016-04-05 14:59:55.580,GMISER,A
ASHEVILLE,16CAP,00000,003AS,"ILLUMINATED CHANNEL LETTERS, DOUBLE FACE ILLUMINATED BLADE SIGN AND METAL PLAQUE FOR HILTON GARDEN INN",2016-04-05 15:00:48.590,SSALYER,A
ASHEVILLE,16CAP,00000,003AT,"*NEW PRE-ENGINEERED METAL BUILDING WITH 590 SF OFFICE AND SEMI-HEATED SHOP, OCCUPANCY FOR ANTHONY'S TRANSMISSION*, REC AMENDMENT TO MOVE HANDICAPPED PARKING SPACE TO NOT EXCEED 2% SLOPE",2016-04-05 15:01:09.427,ACARROLL,A
ASHEVILLE,16CAP,00000,003AU,"ILLUMINATED CHANNEL LETTERS, DOUBLE FACE ILLUMINATED BLADE SIGN AND METAL PLAQUE FOR HILTON GARDEN INN",2016-04-05 15:02:53.610,SSALYER,A
ASHEVILLE,16CAP,00000,003AV,"ILLUMINATED CHANNEL LETTERS, DOUBLE FACE ILLUMINATED BLADE SIGN AND METAL PLAQUE FOR HILTON GARDEN INN",2016-04-05 15:04:41.133,SSALYER,A
ASHEVILLE,16CAP,00000,003AW,REPLACE 30 FT OF WATER LINE FOR MOORE RESIDENCE,2016-04-05 15:07:46.813,MLIPE,A
ASHEVILLE,16CAP,00000,003AX,"*NEW PRE-ENGINEERED METAL BUILDING WITH 590 SF OFFICE AND SEMI-HEATED SHOP, OCCUPANCY FOR ANTHONY'S TRANSMISSION*",2016-04-05 15:41:41.867,ACARROLL,A
ASHEVILLE,16CAP,00000,003AY,"*NEW PRE-ENGINEERED METAL BUILDING WITH 590 SF OFFICE AND SEMI-HEATED SHOP, OCCUPANCY FOR ANTHONY'S TRANSMISSION*",2016-04-05 15:41:44.307,ACARROLL,A
ASHEVILLE,16CAP,00000,003AZ,"*NEW PRE-ENGINEERED METAL BUILDING WITH 590 SF OFFICE AND SEMI-HEATED SHOP, OCCUPANCY FOR ANTHONY'S TRANSMISSION*",2016-04-05 15:41:46.967,ACARROLL,A
ASHEVILLE,16CAP,00000,003B0,"*NEW PRE-ENGINEERED METAL BUILDING WITH 590 SF OFFICE AND SEMI-HEATED SHOP, OCCUPANCY FOR ANTHONY'S TRANSMISSION*",2016-04-05 15:41:49.737,ACARROLL,A
ASHEVILLE,16CAP,00000,003B1,"*NEW PRE-ENGINEERED METAL BUILDING WITH 590 SF OFFICE AND SEMI-HEATED SHOP, OCCUPANCY FOR ANTHONY'S TRANSMISSION*",2016-04-05 15:41:51.717,ACARROLL,A
ASHEVILLE,16CAP,00000,003B2,"Removal of air handler and condenser, installed new air handler and heat pump.",2016-04-05 16:14:59.627,PUBLICUSER590,A
ASHEVILLE,16CAP,00000,003B3,2016 FOSTER CARE INSPECTION. CUSTOMER DOES HAVE A LANDLINE PHONE.,2016-04-05 16:29:23.127,KAKBAR,A
ASHEVILLE,16CAP,00000,003B4,Waiver - *CONSTRUCTION OF A NEW SINGLE FAMILY HOME FOR LUIZ LEONETTI AND JESSI DOUGLASS*,2016-04-05 16:31:04.237,ACARROLL,A
ASHEVILLE,16CAP,00000,003B5,"GRADING TO SOLVE EROSION ISSUES, CREAT A RAINGARDEN IN FRONT OF THE HOUSE AND COLLECT RUN-OFF. PLANT 10 TREES AND PERENNIALS/GRASSES AROUND EXISTING STRUCTURE AND DRIVEWAY.",2016-04-05 16:32:08.643,GMISER,A
ASHEVILLE,16CAP,00000,003B6,Waiver - *CONSTRUCTION OF A NEW SINGLE FAMILY HOME FOR LUIZ LEONETTI AND JESSI DOUGLASS*,2016-04-05 16:34:06.577,ACARROLL,A
ASHEVILLE,16CAP,00000,003B7,Waiver - *CONSTRUCTION OF A NEW SINGLE FAMILY HOME FOR LUIZ LEONETTI AND JESSI DOUGLASS*,2016-04-05 16:34:08.787,ACARROLL,A
ASHEVILLE,16CAP,00000,003B8,Waiver - *CONSTRUCTION OF A NEW SINGLE FAMILY HOME FOR LUIZ LEONETTI AND JESSI DOUGLASS*,2016-04-05 16:34:10.687,ACARROLL,A
ASHEVILLE,16CAP,00000,003B9,Waiver - *CONSTRUCTION OF A NEW SINGLE FAMILY HOME FOR LUIZ LEONETTI AND JESSI DOUGLASS*,2016-04-05 16:34:13.093,ACARROLL,A
ASHEVILLE,16CAP,00000,003BA,Waiver - *CONSTRUCTION OF A NEW SINGLE FAMILY HOME FOR LUIZ LEONETTI AND JESSI DOUGLASS*,2016-04-05 16:34:15.300,ACARROLL,A
ASHEVILLE,16CAP,00000,003BB,TEMP BANNER FROM 4/23 TO 4/29 "HAIRCUT SALE",2016-04-05 17:23:11.573,GMISER,A
ASHEVILLE,16CAP,00000,003BC,TEMP BANNER FROM 4/23 TO 4/29 "HAIRCUT SALE",2016-04-05 17:34:06.557,GMISER,A
ASHEVILLE,16CAP,00000,003BD,*REPLACE EXISTING ATM WITH NEW ATM IN SAME LOCATION FOR BB&T*,2016-04-06 08:28:30.483,ACARROLL,A
ASHEVILLE,16CAP,00000,003BE,IRA B. JONES ELEMENTARY. REPLACE 100 TON CHILLER. LIKE FOR LIKE REPLACEMENT ON A SLAB.,2016-04-06 09:36:28.063,ATESNER,A
ASHEVILLE,16CAP,00000,003BF,Replace Gas Furnance,2016-04-06 09:37:07.740,PUBLICUSER1819,A
ASHEVILLE,16CAP,00000,003BG,"REPLACE OIL FURNACE, GAS PIPE AND REPLACE A/C - RECONNECT WIRING FOR HANCHAK RESIDENCE",2016-04-06 10:19:18.137,MLIPE,A
ASHEVILLE,16CAP,00000,003BH,"CONSTRUCT A BATHROOM AND BEER BREWING AREA WITHIN EXISTING SPACE; TEAR OUT BAR; UPGRADE KITCHEN; INSTALL NEW EQUIPMENT AND PLUMBING FIXTURES, OCCUPANCY FOR FAHRENHEIT 828;REC ABC PACKET",2016-04-06 11:00:22.440,SSALYER,A
ASHEVILLE,16CAP,00000,003BI,"WILD WINGS PAVILLION-PERMANENT STRUCTURE OVER EXISTING CONCRETE SLAB, NO WALLS-PREVIOUS LEVEL I 14-00447PZ. REC AMENDMENT ADDING HARDWARE TO POST BASE.",2016-04-06 11:32:18.277,SCARVER,A
ASHEVILLE,16CAP,00000,003BJ,"WILD WINGS PAVILLION-PERMANENT STRUCTURE OVER EXISTING CONCRETE SLAB, NO WALLS-PREVIOUS LEVEL I 14-00447PZ",2016-04-06 11:33:38.957,SCARVER,A
ASHEVILLE,16CAP,00000,003BK,"HAMILTON, DAVID AND KAREN. REPLACE HEAT PUMP AND AIR HANDLER. CONNECT TO EXISTING HIGH VOLTAGE ELECTRICAL.",2016-04-06 11:37:55.100,ATESNER,A
ASHEVILLE,16CAP,00000,003BL,"BEHORIAN, JACLYN. INSTALL PURE WATER WHOLE HOUSE FILTER SYSTEM.",2016-04-06 11:43:09.777,ATESNER,A
ASHEVILLE,16CAP,00000,003BM,"CAROLINA MOUNTAIN CHEESE FEST- SUNDAY, APRIL 24, 2016 FROM NOON-4PM, WITH APPROXIMATELY (30) 10X10 TENTS",2016-04-06 11:52:28.780,ACARROLL,A
ASHEVILLE,16CAP,00000,003BN,"Signs or advertisements on vehicles. Signs or advertisements placed on vehicles or trailers that are parked or located for the primary purpose of displaying said sign are prohibited.   Portable or moveable display signs. 
Portable or moveable sign means any sign designed or intended to be readily relocated and not permanently affixed to the ground or to a building. This shall include signs on wheels, trailers, truck beds or any other device which is intended to be moved from one location to another.",2016-04-06 12:09:36.807,PSAMS,A
ASHEVILLE,16CAP,00000,003BO,"JACKSON, JOHN. INSTALL ON DEMAND WATER HEATER WITH GAS PIPING",2016-04-06 12:28:46.487,ATESNER,A
ASHEVILLE,16CAP,00000,003BP,"install 3 ton heat pump, reconnect electrical",2016-04-06 12:35:59.213,PUBLICUSER107,A
ASHEVILLE,16CAP,00000,003BQ,"MCBRAYER, RICHARD. REPLACE EXISTING HEAT PUMP RECONNECT TO EXISTING DUCTWORK.",2016-04-06 12:39:45.880,ATESNER,A
ASHEVILLE,16CAP,00000,003BS,Directional pruning of trees in the view shed.,2016-04-06 12:48:22.683,RROE,A
ASHEVILLE,16CAP,00000,003BT,"install 2 ton heat pump, reconnect electrical",2016-04-06 12:53:34.633,PUBLICUSER107,A
ASHEVILLE,16CAP,00000,003BU,Installing an a/c unit,2016-04-06 13:08:00.600,PUBLICUSER124,A
ASHEVILLE,16CAP,00000,003BV,"Signs of illusion. Signs with optical illusion of movement by means of a design which presents a pattern capable of reversible perspective, giving the illusion of motion. Animated signs and flashing signs.",2016-04-06 14:25:50.640,PSAMS,A
ASHEVILLE,16CAP,00000,003BW,"RESIDENTIAL INTERIOR REMODEL TO PUT BACK WALLS, CEILING AND FLOORS FOR LYNETTE RESSLER;REF 16-02780 FOR DEMO
REC AMENDMENT FOR ADDING MECHANICAL WORK AND CONTRACTOR TO REPLACE DUCT LINES, INSPECT UNIT AND REPAIR AS NEEDED, RUN NEW DUCT LINES;",2016-04-06 14:30:15.510,SSALYER,A
ASHEVILLE,16CAP,00000,003BX,"RESIDENTIAL INTERIOR REMODEL TO PUT BACK WALLS, CEILING AND FLOORS FOR LYNETTE RESSLER;REF 16-02780 FOR DEMO",2016-04-06 14:33:18.717,SSALYER,A
ASHEVILLE,16CAP,00000,003BY,"RESIDENTIAL INTERIOR REMODEL TO PUT BACK WALLS, CEILING AND FLOORS FOR LYNETTE RESSLER;REF 16-02780 FOR DEMO",2016-04-06 14:33:20.300,SSALYER,A
ASHEVILLE,16CAP,00000,003BZ,Waiver - NEW SINGLE FAMILY HOME WITH ATTACHED GARAGE FOR ED HOLLAND BUILDERS INC;REF 13-09390 FOR MASTER;,2016-04-06 14:55:20.807,SSALYER,A
ASHEVILLE,16CAP,00000,003C0,Waiver - NEW SINGLE FAMILY HOME WITH ATTACHED GARAGE FOR ED HOLLAND BUILDERS INC;REF 13-09390 FOR MASTER;,2016-04-06 14:58:46.530,SSALYER,A
ASHEVILLE,16CAP,00000,003C1,Waiver - NEW SINGLE FAMILY HOME WITH ATTACHED GARAGE FOR ED HOLLAND BUILDERS INC;REF 13-09390 FOR MASTER;,2016-04-06 14:58:49.403,SSALYER,A
ASHEVILLE,16CAP,00000,003C2,Waiver - NEW SINGLE FAMILY HOME WITH ATTACHED GARAGE FOR ED HOLLAND BUILDERS INC;REF 13-09390 FOR MASTER;,2016-04-06 14:58:51.550,SSALYER,A
ASHEVILLE,16CAP,00000,003C3,Waiver - NEW SINGLE FAMILY HOME WITH ATTACHED GARAGE FOR ED HOLLAND BUILDERS INC;REF 13-09390 FOR MASTER;,2016-04-06 14:58:53.330,SSALYER,A
ASHEVILLE,16CAP,00000,003C4,Waiver - NEW SINGLE FAMILY HOME WITH ATTACHED GARAGE FOR ED HOLLAND BUILDERS INC;REF 13-09390 FOR MASTER;,2016-04-06 14:58:54.883,SSALYER,A
ASHEVILLE,16CAP,00000,003C5,"INSTALL A 100,000 BTU GAS FURNACE",2016-04-06 15:00:44.297,PUBLICUSER123,A
ASHEVILLE,16CAP,00000,003C6,"Waiver - *REWIRE KITCHEN; REPLUMB KITCHEN, BATHROOM, AND LAUNDRY ROOM; INSTALL NEW FURNACE; BUILD 8'X16' DECK ON BACK OF HOUSE FOR CAROLINA RENTAL MANAGEMENT*
REC AMENDMENT CHANGING MECHANICAL CONTRACTOR AND ADDING ADDITIONAL ELECTRICAL WORK TO UPGRAEWIRING ADN CHANGING PANEL FORM 150 TO 200AMP",2016-04-06 15:11:15.903,ACARROLL,A
ASHEVILLE,16CAP,00000,003C7,"Waiver - *REWIRE KITCHEN; REPLUMB KITCHEN, BATHROOM, AND LAUNDRY ROOM; INSTALL NEW FURNACE; BUILD 8'X16' DECK ON BACK OF HOUSE FOR CAROLINA RENTAL MANAGEMENT*
REC AMENDMENT CHANGING MECHANICAL CONTRACTOR AND ADDING ADDITIONAL ELECTRICAL WORK TO UPGRAEWIRING ADN CHANGING PANEL FORM 150 TO 200AMP",2016-04-06 15:14:45.993,ACARROLL,A
ASHEVILLE,16CAP,00000,003C8,"Waiver - *REWIRE KITCHEN; REPLUMB KITCHEN, BATHROOM, AND LAUNDRY ROOM; INSTALL NEW FURNACE; BUILD 8'X16' DECK ON BACK OF HOUSE FOR CAROLINA RENTAL MANAGEMENREC AMENDMENT CHANGING MECHANICAL CONTRACTOR AND ADDING ADDITIONAL ELECTRICAL WORK TO UPGRAEWIRING ADN CHANGING PANEL FORM 150 TO 200AMPT*;",2016-04-06 15:14:46.267,ACARROLL,A
